REF_AREA,ACTIVITY,TIME_PERIOD,B1G,SAL,Produtividade_Trabalho
AUS,RTU,2016,45318.0,207.082,218.84084565534425
AUS,RTU,2017,47471.0,207.665,228.59412996894036
AUS,RTU,2018,50152.0,215.378,232.85572342579096
AUS,RTU,2019,46365.0,198.944,233.0555332153772
AUS,RTU,2020,46229.0,187.868,246.0717099239892
AUS,RTU,2021,50119.0,195.673,256.13651346889964
AUS,RTU,2022,57715.0,216.667,266.3765132669027
AUS,RTU,2023,62687.0,229.386,273.28171728004327
AUS,RTU,2024,65875.0,461.707,142.677065758154
AUS,S,2015,29983.0,298.691,100.38133053891815
AUS,S,2016,31270.0,360.535,86.73221739914294
AUS,S,2017,32498.0,314.47,103.3421312048844
AUS,S,2018,34400.0,202.501,169.87570431750953
AUS,S,2019,31900.0,205.344,155.34907277544025
AUS,S,2020,32134.0,179.356,179.1632284395281
AUS,S,2021,34194.0,214.402,159.48545256107687
AUS,S,2022,39027.0,208.384,187.28405251842753
AUS,S,2023,42889.0,204.31,209.92119817923742
AUS,S,2024,44897.0,210.267,213.5237578887795
AUS,T,2015,0.0,5.92,0.0
AUS,T,2016,0.0,8.949,0.0
AUS,T,2017,0.0,3.519,0.0
AUS,T,2018,0.0,2.045,0.0
AUS,T,2019,0.0,3.228,0.0
AUS,T,2020,0.0,2.6,0.0
AUS,T,2021,0.0,1.804,0.0
AUS,T,2022,0.0,1.101,0.0
AUS,T,2023,0.0,1.479,0.0
AUS,T,2024,0.0,3.016,0.0
AUS,U,2015,0.0,3.234,0.0
AUS,U,2016,0.0,1.64,0.0
AUS,U,2017,0.0,1.697,0.0
AUS,U,2018,0.0,1.269,0.0
AUS,U,2019,0.0,0.82,0.0
AUS,U,2020,0.0,1.045,0.0
AUS,U,2021,0.0,2.147,0.0
AUS,U,2022,0.0,1.106,0.0
AUS,U,2023,0.0,1.843,0.0
AUS,U,2024,0.0,1.804,0.0
AUS,_T,2015,1545953.0,4669.652,331.06385657860585
AUS,_T,2016,1642945.0,4709.266,348.8749626799591
AUS,_T,2017,1722689.0,4801.547,358.7779105359169
AUS,_T,2018,1826677.0,4875.137,374.69244454053296
AUS,_T,2019,1863155.0,4739.102,393.14515703607987
AUS,_T,2020,1954424.0,4704.135,415.46936897006566
AUS,_T,2021,2183535.0,4838.774,451.25790127829896
AUS,_T,2022,2415307.0,5203.79,464.14382594224594
AUS,_T,2023,2511352.0,5226.421,480.5108505418909
AUS,_T,2024,2602323.0,13161.01,197.72973350829457
AUT,A,2015,3912.165303,24.133,162.1085361538143
AUT,A,2016,4087.602522,24.47,167.0454647323253
AUT,A,2017,4407.179179,25.528,172.64098946255092
AUT,A,2018,4250.506116,25.93,163.92233382182798
AUT,A,2019,4133.687667,27.157,152.2144444158044
AUT,A,2020,4074.654153,26.15,155.81851445506692
AUT,A,2021,4939.531592,28.016,176.31109337521417
AUT,A,2022,6158.987094,26.983,228.25434881221508
AUT,A,2023,6137.609798,27.166,225.92983133328426
AUT,A,2024,5922.720109,50.739544,116.72789390854595
AUT,A01,2015,2754.103623,18.16,151.65768849118942
AUT,A01,2016,2895.583937,18.445,156.98476210355108
AUT,A01,2017,3255.250776,19.293,168.72703965168714
AUT,A01,2018,3154.332517,19.835,159.0286118981598
AUT,A01,2019,3085.441306,20.506,150.46529337754805
AUT,A01,2020,3173.00305,20.031,158.40462533073736
AUT,A01,2021,3684.5425,21.526,171.16707702313482
AUT,A01,2022,4502.885689,20.512,219.52445831708266
AUT,A01,2023,4400.920899,20.429,215.42517494737874
AUT,A01_02,2015,3889.021303,23.965,162.2792114750678
AUT,A01_02,2016,4060.183522,24.292,167.1407674131401
AUT,A01_02,2017,4379.325179,25.326,172.9181544262813
AUT,A01_02,2018,4221.424116,25.7,164.25774770428018
AUT,A01_02,2019,4165.28893683651,26.894,154.87800017983605
AUT,A01_02,2020,4038.971153,25.888,156.0171180855995
AUT,A01_02,2021,4905.636592,27.705,177.06683241292185
AUT,A01_02,2022,6121.519094,26.662,229.59714552546697
AUT,A01_02,2023,6100.125798,26.854,227.15892597006032
AUT,A02,2015,1134.91768,5.805,195.50692161929373
AUT,A02,2016,1164.599585,5.847,199.17899521121942
AUT,A02,2017,1124.074403,6.033,186.32096850654733
AUT,A02,2018,1067.091599,5.865,181.94230161977836
AUT,A02,2019,1016.174361,12.593942,80.68755287264305
AUT,A02,2020,865.968103,5.857,147.85181884924023
AUT,A02,2021,1221.094092,6.179,197.62001812591035
AUT,A02,2022,1618.633405,6.15,263.1924235772358
AUT,A02,2023,1699.204899,6.425,264.4676885603113
AUT,A03,2015,23.144,0.168,137.76190476190473
AUT,A03,2016,27.419,0.178,154.03932584269663
AUT,A03,2017,27.854,0.202,137.89108910891088
AUT,A03,2018,29.082,0.23,126.44347826086957
AUT,A03,2019,32.072,0.263,121.9467680608365
AUT,A03,2020,35.683,0.262,136.1946564885496
AUT,A03,2021,33.895,0.311,108.9871382636656
AUT,A03,2022,37.468,0.321,116.72274143302181
AUT,A03,2023,37.484,0.312,120.14102564102565
AUT,B,2015,1186.756822,5.758,206.1057349774227
AUT,B,2016,1068.20526,5.732,186.35821004884855
AUT,B,2017,1199.667926,5.797,206.94633879592897
AUT,B,2018,1169.892773,5.812,201.2891901238816
AUT,B,2019,1069.87044842003,10.596896,100.96073873142004
AUT,B,2020,758.737507,5.706,132.97187294076411
AUT,B,2021,997.360022,5.294,188.39441292028712
AUT,B,2022,1400.642924,5.323,263.13036332894984
AUT,B,2023,998.310045,5.301,188.32485285795133
AUT,B05_06,2015,679.07194,1.179630831643,575.664794259559
AUT,B05_06,2016,507.915854,1.12960722193834,449.63934731972245
AUT,B05_06,2017,593.597919,1.05771875,561.2058205453955
AUT,B05_06,2018,575.479089,1.00233689839572,574.137388258456
AUT,B05_06,2019,502.347343,0.942201438848921,533.1634216285142
AUT,B05_06,2020,192.974517,0.86526184951939,223.02441406285018
AUT,B05_06,2021,451.115073,0.813604210526316,554.4650177119612
AUT,B05_06,2022,897.146961,0.818061052631579,1096.6748241026921
AUT,B05_06,2023,480.888856,0.81468,590.279442234988
AUT,B07_08,2015,483.928976932777,4.6004473739276,105.19172106508111
AUT,B07_08,2016,541.124822831808,4.67940554521001,115.63965072138723
AUT,B07_08,2017,580.424231968264,4.82803497202238,120.21955833620122
AUT,B07_08,2018,487.918903136253,4.81388256440983,101.3566277548091
AUT,B07_08,2019,502.128578290407,5.04734978870534,99.48361007474469
AUT,B07_08,2020,511.530982938705,5.01559613152805,101.98807270849021
AUT,B07_08,2021,531.118896764728,4.71253918104344,112.7033381284543
AUT,B07_08,2022,480.408448660626,4.7574427389899,100.98039535471662
AUT,B09,2015,23.7559050672232,0.2135526260724,111.24145604825912
AUT,B09,2016,19.1645831681917,0.139594454789986,137.2875677405955
AUT,B09,2017,25.6457750317361,0.174965027977618,146.57657777768466
AUT,B09,2018,106.494780863747,0.196117435590174,543.0153649688181
AUT,B09,2019,71.7632567095931,0.32127889720052,223.36747708892764
AUT,B09,2020,54.2320070612946,0.192403868471953,281.86547127143695
AUT,B09,2021,15.1260522352716,0.188460818956558,80.26099174894436
AUT,B09,2022,23.0875143393741,0.165557261010101,139.45334803506736
AUT,BTE,2015,68437.158912,628.58,108.87581359890547
AUT,BTE,2016,72508.331087,633.425,114.47027049295497
AUT,BTE,2017,73897.510718,637.155,115.98042975100252
AUT,BTE,2018,76480.424522,651.984,117.30414323357628
AUT,BTE,2019,78099.371494,662.488,117.88797909396095
AUT,BTE,2020,73789.751286,656.684,112.36721358522516
AUT,BTE,2021,79984.280831,658.676,121.4319040484244
AUT,BTE,2022,85781.074319,672.966,127.46717414995706
AUT,BTE,2023,91133.737906,681.743,133.67755577395
AUT,BTE,2024,82882.268429,1135.449865,72.99509294406407
AUT,BTNXL,2015,94.26762207246452,2581.9880000000003,0.03650970572770459
AUT,BTNXL,2016,95.74140841602554,2621.084,0.03652740942908565
AUT,BTNXL,2017,95.7674581673842,2662.842,0.03596437872295247
AUT,BTNXL,2018,97.1704165667608,2723.309,0.03568101033219543
AUT,BTNXL,2019,98.12533268440104,2775.124,0.03535890024532275
AUT,BTNXL,2020,100.0,2694.4410000000003,0.03711344950585297
AUT,BTNXL,2021,102.34296456609404,2746.758,0.03725954909973651
AUT,BTNXL,2022,106.84197300825626,2852.352,0.0374574992876953
AUT,BTNXL,2023,115.30003949809226,2874.892,0.04010586815020956
AUT,BTNXL,2024,108.67028482554996,2849.182,0.03814087159948012
AUT,C,2015,58985.221074,576.175,102.37379454853127
AUT,C,2016,62839.799187,580.334,108.28212578790834
AUT,C,2017,64066.166708,584.603,109.58918566617004
AUT,C,2018,66380.461276,598.831,110.85007502283617
AUT,C,2019,68261.1586768564,608.898,112.10606485299081
AUT,C,2020,63122.600288,603.401,104.61136174451154
AUT,C,2021,68970.47171,604.568,114.0822400623255
AUT,C,2022,72356.614254,617.863,117.10786089149212
AUT,C,2023,75110.598922,624.922,120.19195823158731
AUT,C10,2015,4348.016533,62.7469039670435,69.29451906158916
AUT,C10,2016,4567.013475,63.0733116415958,72.40801784677706
AUT,C10,2017,4614.856456,63.9337769808455,72.18182115820574
AUT,C10,2018,4600.941932,64.2492127772205,71.61086857131515
AUT,C10,2019,4785.715256,113.561640453675,42.1420053187082
AUT,C10,2020,4791.36334,64.6105269185113,74.15762676015642
AUT,C10,2021,4711.899101,64.7368307722396,72.7854460095157
AUT,C10,2022,4826.475506,66.8772272574877,72.16919277196287
AUT,C10,2023,5851.70071,67.7892376508717,86.3219725251587
AUT,C10T12,2015,5937.341665,71.429,83.12228457629254
AUT,C10T12,2016,6370.748232,71.889,88.61923565496808
AUT,C10T12,2017,6471.406162,72.489,89.27431971747437
AUT,C10T12,2018,6477.698451,73.015,88.71736562350202
AUT,C10T12,2019,6888.7441,73.645,93.53987507637993
AUT,C10T12,2020,7017.115056,73.354,95.66097358017285
AUT,C10T12,2021,7392.186258,73.254,100.91170800229338
AUT,C10T12,2022,7822.646709,75.676,103.3702456393044
AUT,C10T12,2023,8939.830816,76.708,116.54365667205506
AUT,C10_11,2015,5937.341665,71.429,83.12228457629254
AUT,C10_11,2016,6370.748232,71.889,88.61923565496808
AUT,C10_11,2017,6471.406162,72.489,89.27431971747437
AUT,C10_11,2018,6477.698451,73.015,88.71736562350202
AUT,C10_11,2019,7121.713407350713,73.645,96.70328477630136
AUT,C10_11,2020,7017.115056,73.354,95.66097358017285
AUT,C10_11,2021,7392.186258,73.254,100.91170800229338
AUT,C10_11,2022,7822.646709,75.676,103.3702456393044
AUT,C10_11,2023,8939.830816,76.708,116.54365667205506
AUT,C11,2015,1589.325132,8.68209603295654,183.0577692261234
AUT,C11,2016,1803.734757,8.81568835840418,204.60509533330563
AUT,C11,2017,1856.549706,8.5552230191545,217.00775091933022
AUT,C11,2018,1876.756519,8.76578722277945,214.1001682225318
AUT,C11,2019,2103.028844,8.68519035971422,242.13963734805216
AUT,C11,2020,2225.751716,8.74347308148872,254.56151065556085
AUT,C11,2021,2680.287157,8.51716922776039,314.6922510667066
AUT,C11,2022,2996.171203,8.79877274251228,340.5214898350147
AUT,C11,2023,3088.130106,8.91876234912829,346.2509690374058
AUT,C12,2015,0.0,0.0,
AUT,C12,2016,0.0,0.0,
AUT,C12,2017,0.0,0.0,
AUT,C12,2018,0.0,0.0,
AUT,C12,2019,0.0,0.0,
AUT,C12,2020,0.0,0.0,
AUT,C12,2021,0.0,0.0,
AUT,C12,2022,0.0,0.0,
AUT,C12,2023,0.0,0.0,
AUT,C13,2015,541.145912,7.521190431343,71.94950280010019
AUT,C13,2016,540.844459,7.14626669361903,75.6820983861301
AUT,C13,2017,504.678682,7.04059048640916,71.6813004497576
AUT,C13,2018,555.917014,6.97453614501336,79.70666470736816
AUT,C13,2019,566.527248,6.6530521054226,85.15298527998141
AUT,C13,2020,558.548321,6.24145788211953,89.49004087652726
AUT,C13,2021,583.741569,6.194,94.24306893768163
AUT,C13,2022,566.973873,6.19664881970578,91.49685410555833
AUT,C13,2023,588.84017,5.97997536777284,98.46866145525703
AUT,C13T15,2015,1091.790014,15.972,68.35649974956173
AUT,C13T15,2016,1038.494446,14.963,69.40415999465348
AUT,C13T15,2017,925.586423,14.035,65.9484448165301
AUT,C13T15,2018,992.41448,13.858,71.61311011689999
AUT,C13T15,2019,981.396845,15.199,64.56982992302125
AUT,C13T15,2020,905.535863,12.172,74.3949936740059
AUT,C13T15,2021,899.862875,11.692,76.96398178241533
AUT,C13T15,2022,929.594522,11.697,79.47290091476448
AUT,C13T15,2023,964.748059,11.288,85.46669551736358
AUT,C13_14,2015,814.61301,12.2495121491806,66.50166962400144
AUT,C13_14,2016,788.989965,11.4312036924736,69.02072487077433
AUT,C13_14,2017,694.681956,10.536289341917,65.93231577613527
AUT,C13_14,2018,750.077532,10.3372053152307,72.56095909160727
AUT,C13_14,2019,777.059618999997,11.5,67.57040165217366
AUT,C13_14,2020,706.228845,9.02863156154418,78.22102831264637
AUT,C13_14,2021,728.953851,8.811,82.73224957439564
AUT,C13_14,2022,747.288568,8.81476796099897,84.77688480359163
AUT,C13_14,2023,770.733607,8.50654875128293,90.60473636664464
AUT,C14,2015,273.467098,4.72832171783763,57.835975282380495
AUT,C14,2016,248.145506,4.28493699885452,57.91112122916534
AUT,C14,2017,190.003274,3.49569885550787,54.35344457679136
AUT,C14,2018,194.160518,3.36266917021738,57.740000033202335
AUT,C14,2019,204.874988999999,3.26495152983944,62.74977962998248
AUT,C14,2020,147.680524,2.78717367942465,52.985762993601945
AUT,C14,2021,145.212282,2.617,55.488071073748564
AUT,C14,2022,180.314695,2.61811914129319,68.87184473619318
AUT,C14,2023,181.893437,2.52657338351009,71.99214485007401
AUT,C15,2015,277.177004,3.72248785081936,74.4601500684523
AUT,C15,2016,249.504481,3.53179630752645,70.64520693571494
AUT,C15,2017,230.904467,3.49871065808298,65.99701706299932
AUT,C15,2018,242.336948,3.52079468476927,68.83018457404914
AUT,C15,2019,209.604111,3.7,56.64975972972972
AUT,C15,2020,199.307018,3.14336843845582,63.405554233378254
AUT,C15,2021,170.909024,2.881,59.32281291218327
AUT,C15,2022,182.305954,2.88223203900103,63.251657581041435
AUT,C15,2023,194.014452,2.78145124871707,69.75295795297083
AUT,C16,2015,2355.408663,28.534,82.54744035186094
AUT,C16,2016,2499.729406,28.831,86.70283396344213
AUT,C16,2017,2515.758511,28.936,86.9421658487697
AUT,C16,2018,2758.522384,29.411,93.79219965319098
AUT,C16,2019,2993.67857630913,29.787,100.50285615567631
AUT,C16,2020,2923.309133,29.422,99.35793396098158
AUT,C16,2021,3568.889196,30.391,117.43243710308974
AUT,C16,2022,3632.498803,30.796,117.95359147291856
AUT,C16,2023,2899.857615,29.685,97.68764072764023
AUT,C16T18,2015,5200.498845,55.376,93.91250442429934
AUT,C16T18,2016,5477.252811,55.47,98.74261422390482
AUT,C16T18,2017,5395.679849,54.931,98.22649959039524
AUT,C16T18,2018,5796.901677,54.907,105.57673296665271
AUT,C16T18,2019,5986.794047,55.14,108.57442957925282
AUT,C16T18,2020,5718.150226,53.905,106.07829006585659
AUT,C16T18,2021,6240.637219,54.282,114.96697282708818
AUT,C16T18,2022,6658.233411,54.896,121.288134126348
AUT,C16T18,2023,5453.644402,52.773,103.34156485323933
AUT,C17,2015,1878.028292,16.537,113.56523504867873
AUT,C17,2016,2042.477348,16.417,124.41233769872692
AUT,C17,2017,1970.577591,16.376,120.33326764777722
AUT,C17,2018,2186.827968,16.045,136.2934227485198
AUT,C17,2019,2228.64617,16.194,137.621722242806
AUT,C17,2020,2077.748942,16.183,128.39083865785085
AUT,C17,2021,1996.735676,16.025,124.60129023400937
AUT,C17,2022,2323.272302,16.252,142.95300898350973
AUT,C17,2023,1880.542919,15.489,121.41151262186067
AUT,C18,2015,967.06189,10.305,93.84394856865599
AUT,C18,2016,935.046057,10.222,91.47388544316182
AUT,C18,2017,909.343747,9.619,94.5362040752677
AUT,C18,2018,851.551325,9.451,90.1017167495503
AUT,C18,2019,837.341435675599,16.241441,51.555858601191794
AUT,C18,2020,717.092151,8.3,86.39664469879517
AUT,C18,2021,675.012347,7.866,85.81392664632597
AUT,C18,2022,702.462306,7.848,89.50844877675841
AUT,C18,2023,673.243868,7.599,88.59637689169628
AUT,C19,2015,394.799261,1.185,333.1639333333333
AUT,C19,2016,712.287451,1.221,583.3640057330057
AUT,C19,2017,629.442924,1.263,498.3712779097387
AUT,C19,2018,738.75839,1.347,548.4472086117297
AUT,C19,2019,229.4746567807884,2.281164,100.59542267929373
AUT,C19,2020,370.923416,1.563,237.31504542546384
AUT,C19,2021,796.958981,1.569,507.9407144678139
AUT,C19,2022,878.812713,1.634,537.8290777233783
AUT,C19,2023,895.423348,1.659,539.7367980711272
AUT,C19T23,2015,10556.807506,88.389,119.43576130513978
AUT,C19T23,2016,12034.166858,89.331,134.71434169549204
AUT,C19T23,2017,11837.3596,89.136,132.8011084185963
AUT,C19T23,2018,11537.661306,90.146,127.98861076475939
AUT,C19T23,2019,12382.8662816315,98.563,125.63402373742176
AUT,C19T23,2020,11384.198711,91.79,124.0243894868722
AUT,C19T23,2021,12756.713459,91.681,139.14239001537942
AUT,C19T23,2022,12239.328943,93.665,130.67131738643036
AUT,C19T23,2023,11702.397849,94.322,124.06859321261211
AUT,C20,2015,2947.939864,16.52,178.44672300242132
AUT,C20,2016,3699.662925,16.87,219.30426348547718
AUT,C20,2017,3372.435453,16.723,201.66450116605873
AUT,C20,2018,3162.092345,16.904,187.06178093942262
AUT,C20,2019,3098.552614,17.515,176.90851350271197
AUT,C20,2020,3191.086702,17.841,178.8625470545373
AUT,C20,2021,4068.82615,18.481,220.16266165250795
AUT,C20,2022,3256.970625,18.759,173.62176155445385
AUT,C20,2023,2209.540858,18.9,116.90692370370371
AUT,C20_21,2015,5163.172277,30.015,172.0197327003165
AUT,C20_21,2016,6072.473604,30.864,196.74940396578538
AUT,C20_21,2017,5862.960708,30.759,190.60960070223348
AUT,C20_21,2018,5541.733914,31.386,176.56706537946857
AUT,C20_21,2019,6040.30282331832,32.487,185.92984342408718
AUT,C20_21,2020,5894.631435,33.147,177.83302968594444
AUT,C20_21,2021,6693.7418,34.517,193.92594373786827
AUT,C20_21,2022,5898.062539,35.393,166.6448885090272
AUT,C20_21,2023,5240.633905,36.51,143.53968515475214
AUT,C21,2015,2215.232413,13.495,164.15208692108192
AUT,C21,2016,2372.810679,13.994,169.5591452765471
AUT,C21,2017,2490.525255,14.036,177.43839092334
AUT,C21,2018,2379.641569,14.482,164.31719161717996
AUT,C21,2019,2684.908192,14.972,179.32862623563986
AUT,C21,2020,2703.544733,15.306,176.63300228668498
AUT,C21,2021,2624.91565,16.036,163.6889280369169
AUT,C21,2022,2641.091914,16.634,158.77671720572323
AUT,C21,2023,3031.093047,17.61,172.12339846678023
AUT,C22,2015,2454.383292,28.273,86.81014720758321
AUT,C22,2016,2624.362117,28.639,91.63595506128009
AUT,C22,2017,2634.468965,28.64,91.98564821927374
AUT,C22,2018,2595.835002,28.986,89.55478513765266
AUT,C22,2019,2694.047901,29.204,92.24927753047527
AUT,C22,2020,2541.025425,29.105,87.30546040199278
AUT,C22,2021,2554.016191,28.472,89.70273219303175
AUT,C22,2022,2766.572998,29.13,94.97332639890148
AUT,C22,2023,2967.630523,29.589,100.29505975193484
AUT,C22_23,2015,4998.835968,57.189,87.40904663484237
AUT,C22_23,2016,5249.405803,57.246,91.69908470460817
AUT,C22_23,2017,5344.955968,57.114,93.5839893546241
AUT,C22_23,2018,5257.169002,57.413,91.56757183913051
AUT,C22_23,2019,5571.2698,57.853,96.30044768637754
AUT,C22_23,2020,5118.64386,57.08,89.67490995094605
AUT,C22_23,2021,5266.012678,55.595,94.72097631081932
AUT,C22_23,2022,5462.453691,56.638,96.4450314453194
AUT,C22_23,2023,5566.340596,56.153,99.128107064627
AUT,C23,2015,2544.452676,28.916,87.99462844100151
AUT,C23,2016,2625.043686,28.607,91.7622849652183
AUT,C23,2017,2710.487003,28.474,95.19164862681745
AUT,C23,2018,2661.334,28.427,93.6199387905864
AUT,C23,2019,2736.94672441884,28.649,95.53376119302034
AUT,C23,2020,2577.618435,27.975,92.1400691689008
AUT,C23,2021,2711.996487,27.123,99.98880975555801
AUT,C23,2022,2695.880693,27.508,98.0035150865203
AUT,C23,2023,2598.710073,26.564,97.82826656377053
AUT,C24,2015,4375.509213,35.178,124.38197774177044
AUT,C24,2016,4085.594749,35.635,114.6511785884664
AUT,C24,2017,4396.829355,35.766,122.93321464519376
AUT,C24,2018,4739.406652,36.601,129.48844709160952
AUT,C24,2019,4227.662872458619,38.494,109.82654108324984
AUT,C24,2020,3711.592797,36.544,101.56503932246059
AUT,C24,2021,3810.278394,36.911,103.228804258893
AUT,C24,2022,5244.451941,37.519,139.78122927050296
AUT,C24,2023,5479.335029,38.299,143.06731321966632
AUT,C241_2431,2015,3034.9362970945,23.806450055991,127.48378233447471
AUT,C241_2431,2016,2732.27837409815,24.0317697909196,113.69443024252591
AUT,C241_2431,2017,2949.90184381168,23.9636658212659,123.0989392780578
AUT,C241_2431,2018,3438.44825454912,26.3456290804042,130.51304427217596
AUT,C241_2431,2019,3169.11372337859,26.7625618833624,118.41593256992137
AUT,C241_2431,2020,2672.14084205161,26.2433404046413,101.82167364559372
AUT,C241_2431,2021,2684.76761049652,25.9822201498789,103.3309545916165
AUT,C241_2431,2022,3805.60759424958,26.2952034330791,144.72630356082982
AUT,C242_2432,2015,1340.5729159055,12.405549944009,108.06235289495582
AUT,C242_2432,2016,1353.31637490185,12.8012302090804,105.71768125393848
AUT,C242_2432,2017,1446.92751118832,13.1023341787341,110.43280467817506
AUT,C242_2432,2018,1300.95839745088,11.7233709195958,110.97135852592598
AUT,C242_2432,2019,1279.62022862141,11.7314381166376,109.07616064620794
AUT,C242_2432,2020,1039.45195494839,11.7016595953587,88.82944735126922
AUT,C242_2432,2021,1125.51078350348,12.4137798501211,90.66624324681418
AUT,C242_2432,2022,1438.84434675042,12.8197965669209,112.23612942993887
AUT,C24_25,2015,10228.630704,104.393,97.98195955667525
AUT,C24_25,2016,10404.307762,105.892,98.25395461413517
AUT,C24_25,2017,10824.305272,106.899,101.25731084481613
AUT,C24_25,2018,11359.093244,109.377,103.85266778207485
AUT,C24_25,2019,11207.8919507938,110.525,101.40594391127618
AUT,C24_25,2020,10116.039022,108.046,93.62714975103196
AUT,C24_25,2021,11012.509367,109.509,100.5625963802062
AUT,C24_25,2022,12885.325389,112.087,114.95825018958487
AUT,C24_25,2023,13208.628631,112.158,117.76804713885768
AUT,C25,2015,5853.121491,69.215,84.56435008307447
AUT,C25,2016,6318.713013,70.257,89.93713100473973
AUT,C25,2017,6427.475917,71.133,90.35856658653509
AUT,C25,2018,6619.686592,72.776,90.95974760910191
AUT,C25,2019,6730.095751,125.870401,53.468454041073564
AUT,C25,2020,6404.446225,71.502,89.5701690162513
AUT,C25,2021,7202.230973,72.598,99.20701635031268
AUT,C25,2022,7640.873448,74.568,102.46853138075315
AUT,C25,2023,7729.293602,73.859,104.64931290702555
AUT,C252,2015,183.062775984625,1.30236851798003,140.5614259384547
AUT,C252,2016,252.473835853708,1.48478557499557,170.04060391310125
